Course,Physics,Chemistry,Biology,Math,English,Hindi,Psychology,CS,Logical Reasoning,Analytical Thinking,Critical Thinking,Problem-Solving,Communication,Creativity,Research Skills,Numerical Aptitude,Empathy,Attention to Detail,Career Option
B.Sc. Forensic Science,74,83,95,59,65,54,50,41,57,100,88,78,58,41,76,58,57,45,Ballistics Expert
B.Sc. Forensic Science,71,96,82,45,61,52,54,60,41,94,91,80,40,58,68,59,40,49,Forensic Scientist
B.Sc. Forensic Science,65,80,88,45,74,42,42,45,50,99,98,65,50,44,75,41,53,50,Ballistics Expert
B.Sc. Forensic Science,80,84,83,49,74,47,57,42,42,95,98,72,50,54,72,42,58,50,Toxicologist
B.Sc. Forensic Science,80,90,84,54,68,44,44,43,50,87,94,62,44,57,62,55,51,57,DNA Analyst
B.Sc. Forensic Science,64,85,82,59,73,44,60,48,48,91,84,62,41,57,69,44,44,56,Crime Scene Investigator
B.Sc. Forensic Science,62,98,95,48,61,48,57,48,50,93,91,73,42,40,69,49,48,60,Forensic Psychologist
B.Sc. Forensic Science,77,94,94,45,71,48,54,49,53,98,97,70,49,47,65,50,46,48,Crime Scene Investigator
B.Sc. Forensic Science,76,97,89,52,75,46,44,43,40,99,81,77,54,47,65,52,44,41,Toxicologist
B.Sc. Forensic Science,72,80,100,42,65,46,49,51,43,92,97,74,56,60,67,50,43,48,Cyber Forensic Expert
B.Sc. Forensic Science,80,83,85,55,78,46,60,58,49,86,85,65,46,52,62,40,58,46,Cyber Forensic Expert
B.Sc. Forensic Science,64,98,92,46,63,44,45,47,52,94,82,61,46,41,71,58,41,52,Forensic Scientist
B.Sc. Forensic Science,75,96,96,57,65,48,44,60,56,94,83,65,50,46,74,46,40,58,Crime Scene Investigator
B.Sc. Forensic Science,61,86,94,42,75,51,53,40,58,96,87,70,52,55,73,56,42,40,Crime Scene Investigator
B.Optometry,67,83,88,58,77,42,43,47,59,54,60,66,100,46,44,58,90,54,Optical Product Specialist
B.Optometry,73,93,86,54,78,52,53,57,41,55,66,67,95,45,46,52,80,52,Eye Care Consultant
B.Optometry,75,89,84,42,60,48,57,59,44,56,72,62,99,58,59,58,98,51,Optical Product Specialist
B.Optometry,61,84,98,42,61,47,45,56,59,40,74,79,89,58,40,53,81,57,Vision Therapist
B.Optometry,72,100,81,53,63,57,44,40,54,55,69,72,92,50,55,46,99,57,Eye Care Consultant
B.Optometry,66,82,83,55,64,56,43,60,54,43,65,63,92,48,51,47,86,57,Optometry Educator
B.Optometry,75,93,89,49,75,42,41,49,47,51,66,80,86,50,56,51,84,60,Eye Care Consultant
B.Optometry,66,81,93,42,76,57,45,44,40,55,80,65,90,57,54,49,82,56,Eye Care Consultant
B.Optometry,80,80,91,52,68,48,41,60,59,54,72,61,94,53,53,59,93,51,Clinical Optometrist
B.Optometry,79,90,86,55,64,52,55,50,60,48,65,69,92,58,60,43,96,40,Optical Product Specialist
B.Optometry,65,82,80,40,79,47,45,60,59,42,65,66,87,57,56,49,91,47,Vision Therapist
B.Optometry,62,86,88,42,71,44,48,50,51,43,76,80,86,60,57,55,98,53,Low Vision Specialist
B.Optometry,67,94,100,59,78,46,47,43,45,49,68,63,92,56,41,50,89,49,Vision Therapist
B.Optometry,72,100,88,58,67,59,59,46,55,57,69,73,94,55,45,43,92,40,Optometry Educator
B.Optometry,73,86,95,46,77,51,59,59,55,48,63,75,90,41,50,54,92,50,Low Vision Specialist
B.Optometry,72,84,90,49,78,51,51,54,49,57,78,60,97,48,48,42,91,60,Vision Therapist
B.Optometry,74,82,92,49,63,43,59,40,46,57,64,71,98,47,47,41,88,41,Eye Care Consultant
B.Optometry,67,93,94,58,73,40,50,44,44,40,60,73,80,49,46,42,89,48,Optical Product Specialist
B.Optometry,75,94,93,55,72,46,58,49,51,58,75,62,100,43,46,42,87,53,Optometrist
B.Optometry,60,84,87,40,65,41,51,41,56,40,64,66,93,49,48,50,95,58,Vision Therapist
B.Optometry,60,98,89,52,73,50,59,53,45,40,70,77,80,55,50,56,80,55,Clinical Optometrist
B.Optometry,79,93,97,49,64,43,46,43,41,60,79,74,91,48,41,47,95,55,Low Vision Specialist
B.Optometry,61,96,82,44,61,40,51,44,52,57,72,75,94,58,53,52,99,44,Optometrist
B.Optometry,75,99,89,52,73,53,47,55,59,40,69,80,98,46,59,48,90,43,Eye Care Consultant
B.Optometry,65,86,86,59,68,60,55,57,46,43,60,65,93,56,41,44,91,59,Eye Care Consultant
B.Optometry,64,97,90,44,80,45,58,44,52,40,72,75,94,58,44,56,98,47,Optometry Educator
B.Optometry,67,98,83,40,71,53,60,41,41,43,68,70,81,53,43,46,95,48,Optical Product Specialist
B.Optometry,80,91,82,50,78,52,41,43,45,59,80,62,91,47,49,57,99,41,Eye Care Consultant
B.Optometry,60,85,84,60,65,55,40,57,53,44,70,64,90,53,57,54,99,50,Vision Therapist
B.Optometry,80,85,84,59,80,57,56,57,60,49,65,75,88,41,43,51,98,59,Eye Care Consultant
B.Optometry,64,87,89,51,66,55,45,43,47,47,70,61,96,46,54,56,86,43,Optometry Educator
B.Optometry,69,82,80,55,79,51,41,40,45,48,80,63,94,47,44,49,90,58,Eye Care Consultant
B.Optometry,73,99,98,58,60,51,41,42,45,53,80,72,88,43,59,60,87,43,Optical Product Specialist
B.Optometry,63,88,90,51,64,42,44,47,43,53,69,70,94,57,55,56,81,52,Vision Therapist
B.Optometry,61,97,85,58,61,54,58,56,51,50,74,60,87,52,44,60,89,55,Optometry Educator
B.Optometry,72,95,96,45,68,53,46,50,43,57,78,74,88,48,58,48,92,47,Low Vision Specialist
B.Optometry,76,89,81,45,76,40,59,57,44,52,79,73,99,53,54,53,100,60,Low Vision Specialist
B.Optometry,68,96,86,42,80,59,49,55,42,49,80,72,87,49,59,49,100,46,Optical Product Specialist
B.Optometry,80,89,86,40,80,56,41,53,42,56,66,68,89,59,54,50,93,56,Optical Product Specialist
B.Optometry,66,80,82,53,60,48,59,58,54,60,77,75,95,51,49,55,85,53,Clinical Optometrist
B.Optometry,80,100,80,53,73,56,58,44,57,40,66,62,95,44,45,52,81,52,Low Vision Specialist
B.Optometry,64,83,81,42,71,51,44,59,58,60,69,71,85,40,41,49,83,43,Clinical Optometrist
B.Optometry,64,92,94,52,76,45,54,46,52,50,69,62,100,44,54,58,94,53,Vision Therapist
B.Optometry,71,94,87,42,60,60,57,57,43,48,75,72,90,44,45,42,87,53,Optical Product Specialist
B.Optometry,62,88,91,55,69,59,50,43,53,58,74,76,87,51,53,53,82,50,Clinical Optometrist
B.Optometry,70,90,88,47,73,56,40,49,43,58,75,74,100,60,41,58,82,56,Clinical Optometrist
B.Optometry,71,87,95,40,67,57,52,54,51,55,80,70,92,48,43,53,88,47,Optical Product Specialist
B.Optometry,61,87,83,57,77,46,59,41,46,47,62,70,100,41,51,52,99,56,Eye Care Consultant
B.Optometry,69,98,88,41,72,59,53,56,47,54,61,66,97,58,59,57,90,55,Low Vision Specialist
B.Optometry,64,88,97,40,73,54,57,55,57,53,60,76,94,56,43,60,84,44,Clinical Optometrist
B.Optometry,65,96,91,49,63,52,52,57,43,60,78,61,96,41,58,54,80,44,Optical Product Specialist
B.Optometry,62,83,92,59,78,59,48,56,53,41,75,63,82,54,58,50,80,58,Clinical Optometrist
B.Optometry,75,88,82,49,63,54,40,53,44,60,79,70,91,56,50,49,83,54,Optometry Educator
B.Optometry,62,93,97,53,66,53,40,48,48,53,66,76,89,45,57,48,84,43,Optometrist
B.Optometry,60,90,91,52,68,47,51,49,52,40,75,71,96,44,57,57,96,41,Vision Therapist
B.Optometry,77,83,96,47,66,50,51,45,55,44,66,62,90,46,55,43,83,60,Optometry Educator
B.Optometry,62,90,82,57,77,54,59,41,46,55,62,64,95,50,43,45,88,50,Eye Care Consultant
B.Optometry,79,89,93,51,68,45,45,48,53,51,77,69,81,58,52,46,83,54,Optical Product Specialist
B.Optometry,69,94,90,48,67,51,51,48,41,58,60,62,98,59,54,50,83,46,Optometry Educator
B.Optometry,78,94,85,60,62,46,60,51,49,54,75,63,94,57,47,46,94,45,Vision Therapist
B.Optometry,75,85,80,51,75,53,48,54,54,50,71,66,98,46,60,44,87,44,Low Vision Specialist
B.Optometry,79,96,83,54,79,51,43,53,46,48,70,64,89,57,45,49,94,49,Optometry Educator
B.Optometry,72,94,85,49,60,60,42,54,47,55,80,77,96,57,45,42,89,50,Optical Product Specialist
B.Optometry,66,85,92,46,75,52,48,57,49,50,79,76,81,47,51,51,83,50,Clinical Optometrist
B.Optometry,79,89,94,43,79,47,55,60,58,53,72,63,100,42,45,55,84,55,Clinical Optometrist
B.Optometry,74,99,85,50,78,43,51,40,52,60,76,68,97,46,49,41,96,59,Optometry Educator
B.Optometry,65,82,93,45,73,52,46,54,51,42,66,77,93,58,54,55,86,44,Vision Therapist
B.Optometry,70,96,90,44,78,45,48,47,51,47,68,65,80,48,53,50,82,44,Optical Product Specialist
B.Optometry,75,90,92,54,70,60,59,54,57,50,66,78,96,59,42,42,99,42,Optometrist
B.Optometry,65,98,100,50,61,43,57,50,43,49,74,78,84,47,40,58,87,53,Optometry Educator
B.Optometry,68,88,91,48,69,49,55,48,50,51,80,74,97,49,58,58,82,42,Eye Care Consultant
B.Optometry,76,94,82,60,70,46,41,49,45,44,77,60,86,59,43,49,84,40,Optometry Educator
B.Optometry,73,96,82,45,75,47,49,52,52,56,77,80,95,41,53,56,92,49,Optometry Educator
B.Optometry,73,89,89,50,65,48,56,45,40,54,60,64,84,43,50,44,87,58,Optometrist
B.Optometry,70,89,92,49,67,51,42,54,53,40,77,60,95,54,46,43,82,54,Optometry Educator
B.Optometry,62,94,91,59,67,41,55,43,48,43,70,73,94,41,60,58,97,59,Optometry Educator
B.Optometry,80,84,89,59,79,55,49,59,48,50,73,68,82,54,60,52,91,55,Low Vision Specialist
B.Optometry,79,88,100,40,76,53,60,56,47,43,71,68,99,40,50,41,84,48,Low Vision Specialist
B.Optometry,77,84,94,42,66,49,48,57,54,43,60,72,80,50,46,48,81,60,Eye Care Consultant
B.Optometry,80,91,87,50,61,49,57,50,57,59,64,61,83,53,46,58,94,43,Vision Therapist
B.Optometry,77,87,92,44,71,55,55,60,53,42,63,75,84,45,54,45,100,46,Vision Therapist
B.Optometry,74,99,87,45,63,60,42,59,42,44,79,70,97,56,52,54,82,50,Optometrist
B.Optometry,60,93,85,53,61,53,47,46,54,49,77,60,96,43,51,54,90,51,Low Vision Specialist
B.Optometry,68,100,91,45,74,47,47,43,51,45,65,78,86,57,53,46,85,53,Eye Care Consultant
B.Optometry,65,92,87,45,68,50,51,60,47,49,74,75,81,47,41,43,81,59,Eye Care Consultant
B.Optometry,76,80,93,58,80,42,47,54,57,59,77,65,94,43,54,56,99,60,Vision Therapist
B.Optometry,70,94,97,43,73,60,60,48,57,46,66,63,87,52,45,59,96,57,Clinical Optometrist
B.Optometry,70,99,92,47,66,43,44,47,54,47,60,77,96,54,45,56,95,46,Optometrist
B.Optometry,68,96,85,53,65,45,43,45,54,42,68,80,86,51,45,53,95,44,Eye Care Consultant
B.Optometry,67,87,84,58,71,56,58,46,44,59,74,75,87,56,55,42,94,52,Low Vision Specialist
B.Optometry,78,100,95,58,75,40,53,47,50,42,67,60,92,49,40,40,81,60,Low Vision Specialist
B.Optometry,69,89,96,53,74,57,48,48,43,54,74,61,93,41,54,54,90,51,Optometry Educator
B.Optometry,68,91,93,59,71,60,46,60,43,47,76,77,97,45,43,47,80,47,Optometry Educator
B.Optometry,65,80,99,40,67,50,51,58,41,56,67,80,82,53,49,48,80,41,Optometry Educator
B.Optometry,69,96,100,56,80,55,49,58,58,47,80,73,93,48,43,49,100,52,Clinical Optometrist
B.Optometry,75,84,96,60,69,40,40,54,41,42,77,66,90,51,51,48,83,54,Optical Product Specialist
B.Optometry,63,81,93,49,68,40,60,57,58,43,72,62,93,45,42,48,95,45,Low Vision Specialist
B.Optometry,76,83,93,46,72,59,47,42,47,50,77,77,94,58,48,51,99,45,Optical Product Specialist
B.Optometry,61,96,96,48,72,41,48,52,40,40,77,76,93,55,47,57,80,59,Optometrist
B.Optometry,69,90,81,45,61,56,58,45,53,52,62,63,91,59,59,52,89,52,Clinical Optometrist
B.Sc. Radiology / Imaging Technology,93,67,94,40,68,54,45,52,52,97,94,61,40,56,75,54,52,44,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,93,63,83,42,79,45,50,52,51,85,81,67,43,50,73,46,53,54,Imaging Scientist
B.Sc. Radiology / Imaging Technology,91,71,98,50,69,43,43,58,51,85,84,60,59,55,67,42,52,42,Imaging Scientist
B.Sc. Radiology / Imaging Technology,88,79,89,41,75,55,44,41,42,100,96,65,40,44,70,44,43,44,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,96,68,81,58,72,46,60,50,54,98,82,80,58,55,70,55,56,49,Imaging Scientist
B.Sc. Radiology / Imaging Technology,92,62,83,42,70,45,54,54,50,98,83,67,49,40,64,54,47,42,Imaging Scientist
B.Sc. Radiology / Imaging Technology,96,64,90,51,77,49,40,50,57,100,82,70,42,52,80,48,48,58,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,90,66,87,44,67,59,47,59,57,90,90,72,40,43,74,53,55,56,Imaging Scientist
B.Sc. Radiology / Imaging Technology,90,61,97,47,73,53,49,51,56,98,98,62,49,47,60,53,43,40,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,91,60,82,52,63,40,42,58,50,96,80,60,56,44,79,41,45,46,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,99,78,99,45,62,48,48,58,49,93,99,77,45,43,67,51,40,47,Imaging Scientist
B.Sc. Radiology / Imaging Technology,80,71,84,55,61,48,41,44,46,88,84,63,59,59,66,47,43,43,Ultrasound Technician
B.Sc. Radiology / Imaging Technology,94,64,92,50,61,49,58,44,52,83,99,77,54,57,80,40,54,52,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,95,76,87,42,76,49,43,58,42,84,91,69,51,49,65,56,42,49,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,83,78,98,52,73,49,49,55,54,92,90,74,40,50,74,41,54,47,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,96,72,98,41,77,47,56,51,58,85,86,80,60,42,76,58,55,42,Ultrasound Technician
B.Sc. Radiology / Imaging Technology,90,61,100,44,64,57,52,52,54,88,89,69,53,46,73,46,45,44,Ultrasound Technician
B.Sc. Radiology / Imaging Technology,97,61,90,45,65,52,50,54,47,95,83,63,59,59,66,55,56,47,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,85,73,96,48,64,42,60,49,44,84,94,64,52,47,65,46,55,56,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,89,62,88,58,75,53,40,50,57,89,81,65,50,44,75,52,47,40,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,93,68,97,55,79,47,54,57,41,81,98,64,50,42,60,49,49,57,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,91,72,84,42,74,54,57,60,44,96,90,71,42,59,72,52,44,46,Radiation Therapist
B.Sc. Radiology / Imaging Technology,97,79,84,59,60,40,51,40,47,81,93,61,54,46,71,55,43,42,Radiation Therapist
B.Sc. Radiology / Imaging Technology,81,74,99,47,75,53,41,46,50,97,94,78,41,48,65,52,54,53,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,95,65,94,48,79,50,50,41,40,98,84,74,59,46,68,47,40,57,Ultrasound Technician
B.Sc. Radiology / Imaging Technology,91,74,80,48,61,50,49,43,48,81,88,73,48,52,60,56,60,52,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,91,61,90,50,64,60,52,51,48,83,82,61,57,59,72,55,42,49,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,94,69,89,48,66,56,42,49,41,85,91,65,49,53,77,49,58,43,Imaging Scientist
B.Sc. Radiology / Imaging Technology,93,77,89,57,63,47,47,53,49,90,80,72,40,60,73,56,50,46,Imaging Scientist
B.Sc. Radiology / Imaging Technology,80,63,87,56,63,52,60,40,46,85,82,67,45,53,70,51,40,43,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,82,77,93,52,68,59,45,54,47,98,85,72,47,47,76,44,41,41,Radiation Therapist
B.Sc. Radiology / Imaging Technology,100,72,88,57,65,60,46,56,56,89,82,61,59,43,69,40,44,54,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,98,72,84,40,72,51,40,41,59,100,90,63,46,49,61,46,52,55,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,86,66,83,44,71,53,53,49,60,80,87,65,44,57,74,55,49,45,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,97,76,96,51,64,55,60,60,53,82,88,78,53,50,61,41,51,49,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,97,73,90,55,78,57,47,53,50,85,87,80,58,51,67,46,48,43,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,82,63,98,49,78,51,52,50,53,95,83,68,41,60,68,57,59,49,Ultrasound Technician
B.Sc. Radiology / Imaging Technology,95,77,86,54,76,54,50,44,49,100,97,76,46,53,63,44,52,52,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,85,76,92,60,70,57,46,55,44,99,84,64,56,44,61,41,41,41,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,98,74,100,52,62,44,43,47,41,98,97,79,51,40,71,46,49,56,Ultrasound Technician
B.Sc. Radiology / Imaging Technology,89,68,87,53,66,50,54,50,54,100,93,63,42,50,75,54,41,50,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,100,71,90,58,79,60,47,43,47,86,91,75,52,40,80,53,42,47,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,96,62,81,48,78,43,43,41,60,90,89,73,58,44,67,47,54,50,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,84,71,94,46,76,45,40,43,40,97,93,77,49,40,64,45,56,51,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,83,65,91,55,80,53,50,60,60,97,86,72,47,56,66,55,57,40,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,80,74,88,49,64,57,59,51,44,95,94,63,43,47,78,57,46,59,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,84,79,90,53,60,46,49,51,43,86,97,71,56,53,72,40,50,50,Ultrasound Technician
B.Sc. Radiology / Imaging Technology,84,70,90,50,78,42,57,40,50,82,100,63,52,54,63,49,49,41,Radiation Therapist
B.Sc. Radiology / Imaging Technology,95,60,88,47,60,44,57,48,43,86,91,62,48,47,76,43,50,51,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,87,68,87,58,65,57,42,45,56,97,94,79,41,59,67,40,45,58,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,90,69,88,43,77,55,60,49,54,87,82,60,51,46,79,44,52,54,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,99,74,90,51,63,50,44,56,50,93,86,73,57,53,67,57,54,44,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,86,68,82,50,80,49,42,42,57,94,90,76,56,59,70,58,42,47,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,84,71,99,44,66,51,46,48,51,87,91,79,40,52,69,60,58,53,Imaging Scientist
B.Sc. Radiology / Imaging Technology,91,72,93,42,64,41,43,45,54,97,95,78,58,52,74,46,43,46,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,99,66,97,48,66,55,44,59,59,90,94,78,48,59,76,52,53,49,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,81,73,82,55,60,57,45,48,54,100,88,61,55,45,66,40,51,49,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,90,65,94,53,72,56,59,47,60,97,87,67,41,44,60,58,53,52,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,87,61,87,56,72,54,48,46,57,85,97,78,43,50,73,40,57,50,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,95,76,83,59,74,56,43,57,51,86,92,67,49,52,61,43,55,48,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,100,79,82,60,71,60,46,44,54,81,95,64,52,57,62,44,42,48,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,82,63,96,55,74,44,50,54,56,87,92,73,60,41,80,53,58,45,Imaging Scientist
B.Sc. Radiology / Imaging Technology,100,63,80,59,63,45,51,56,48,100,82,75,59,60,80,42,57,47,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,97,69,98,47,77,43,54,43,50,86,91,70,50,52,79,46,41,44,Radiation Therapist
B.Sc. Radiology / Imaging Technology,86,73,80,56,69,56,54,57,46,84,93,64,40,41,70,53,53,51,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,90,60,92,56,62,47,49,60,56,82,86,62,59,51,64,54,52,51,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,91,69,100,47,70,53,58,56,42,92,82,76,50,48,66,40,51,46,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,83,73,85,60,67,48,59,47,56,84,91,62,44,43,63,49,58,47,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,89,71,90,46,72,56,52,55,57,98,100,80,49,49,71,43,55,46,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,100,68,82,52,67,51,42,52,58,83,92,70,44,59,69,47,50,43,Imaging Scientist
B.Sc. Radiology / Imaging Technology,92,76,83,46,66,56,43,45,52,98,82,80,51,54,71,44,49,42,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,97,76,89,48,61,49,46,48,42,93,80,78,52,48,63,50,58,43,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,87,67,90,57,67,41,59,55,48,97,95,71,49,43,71,53,49,41,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,99,61,96,57,78,59,44,43,42,100,88,66,44,40,64,50,51,53,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,81,60,96,40,62,59,41,54,56,94,90,72,45,42,65,60,59,57,Imaging Scientist
B.Sc. Radiology / Imaging Technology,94,77,82,57,68,58,48,60,46,96,82,80,41,43,71,49,51,52,Ultrasound Technician
B.Sc. Radiology / Imaging Technology,100,76,93,40,68,50,60,51,53,83,82,73,60,51,71,60,53,57,Radiation Therapist
B.Sc. Radiology / Imaging Technology,90,69,86,58,62,43,45,40,51,81,90,67,53,47,62,47,51,52,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,100,63,89,44,64,41,44,60,51,85,88,71,51,56,80,50,53,54,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,84,79,94,48,67,53,57,52,57,85,92,68,60,49,80,48,52,45,Ultrasound Technician
B.Sc. Radiology / Imaging Technology,89,74,94,55,80,56,41,47,51,87,98,70,55,43,66,42,56,45,Radiation Therapist
B.Sc. Radiology / Imaging Technology,99,68,100,49,63,59,45,40,54,89,85,72,45,42,73,54,50,41,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,81,72,90,40,76,50,48,60,41,92,85,60,52,53,68,49,46,49,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,91,70,91,52,64,42,60,54,59,80,98,62,52,59,60,48,59,58,Radiation Therapist
B.Sc. Radiology / Imaging Technology,93,67,94,41,67,52,40,60,41,83,92,78,47,47,62,41,49,47,Imaging Scientist
B.Sc. Radiology / Imaging Technology,80,62,91,60,75,41,51,52,42,80,83,70,48,48,77,57,41,56,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,80,72,86,58,61,46,55,58,40,81,81,65,56,45,60,58,60,57,Clinical Research Assistant
B.Sc. Radiology / Imaging Technology,100,66,95,42,66,53,45,59,50,84,90,63,40,59,80,51,50,48,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,92,70,98,56,63,60,49,48,60,81,86,60,40,54,67,56,46,59,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,89,76,80,54,78,46,58,57,48,91,99,78,53,59,77,59,56,51,Imaging Scientist
B.Sc. Radiology / Imaging Technology,94,60,86,56,68,47,48,45,40,81,87,79,45,56,75,40,57,50,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,85,63,100,51,78,59,56,54,46,82,95,70,47,48,72,46,54,48,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,100,74,84,42,76,60,44,46,48,84,88,64,56,60,64,41,45,43,Hospital Radiology Administrator
B.Sc. Radiology / Imaging Technology,95,80,86,41,70,53,40,47,47,83,96,65,50,53,77,60,46,52,Radiologic Technologist
B.Sc. Radiology / Imaging Technology,81,77,85,60,65,40,55,60,46,82,96,64,51,50,72,51,45,52,MRI/CT Scan Specialist
B.Sc. Radiology / Imaging Technology,99,61,89,56,79,46,54,53,50,83,89,60,42,45,60,46,41,46,Hospital Radiology Administrator
